,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
542,0,597,42,4,64740.12,1,1,1,106841.12
543,1,721,51,0,169312.13,1,1,0,109078.35
544,1,504,49,7,0.0,3,0,1,87822.14
545,0,842,44,2,112652.08,2,1,0,126644.98
546,0,587,38,0,0.0,2,1,0,47414.15
547,0,479,30,7,143964.36,2,1,0,41879.99
548,0,508,49,7,122451.46,2,1,1,75808.1
549,0,749,24,1,0.0,3,1,1,47911.03
550,0,721,36,3,65253.07,2,1,0,28737.78
551,1,674,47,6,106901.94,1,1,1,2079.2
552,0,685,25,10,128509.63,1,1,0,121562.33
553,0,417,34,7,0.0,2,1,0,55003.79
554,0,574,33,3,129834.67,1,1,0,193131.42
555,1,590,51,3,154962.99,3,0,1,191932.27
556,0,587,40,5,138241.9,2,1,0,159418.1
557,1,598,41,3,91536.93,1,1,0,191468.78
558,0,741,53,3,0.0,2,1,1,38913.68
559,0,850,70,5,0.0,1,1,1,705.18
560,0,584,29,7,105204.01,1,0,1,138490.03
561,0,650,61,1,152968.73,1,0,1,82970.69
562,0,607,36,8,158261.68,1,1,1,76744.72
563,1,509,46,1,0.0,1,1,0,71244.59
564,0,689,38,6,121021.05,1,1,1,12182.15
565,0,543,36,4,0.0,2,1,1,141210.5
566,1,438,54,2,0.0,1,0,0,191763.07
567,0,687,63,1,137715.66,1,1,1,37938.74
568,0,737,31,5,121192.22,2,1,1,74890.58
569,0,761,31,7,0.0,3,1,1,166698.18
570,0,601,44,1,100486.18,2,1,1,62678.53
571,1,651,45,1,0.0,1,1,0,67740.08
572,0,745,35,9,92566.53,2,1,0,161519.77
573,1,648,49,10,0.0,2,1,1,159835.78
574,0,848,40,3,110929.96,1,1,1,30876.84
575,0,546,27,8,0.0,2,1,1,14858.1
576,0,439,32,3,138901.61,1,1,0,75685.97
577,0,755,30,4,123217.66,2,0,1,144183.1
578,0,593,41,6,0.0,1,1,0,65170.66
579,0,701,39,2,0.0,2,1,1,82526.92
580,0,701,36,8,0.0,2,1,0,169161.46
581,1,607,33,2,108431.87,2,0,1,109291.39
582,0,586,57,3,0.0,2,0,1,6057.81
583,0,547,30,9,72392.41,1,1,0,77077.14
584,1,647,51,1,119741.77,2,0,0,54954.51
585,1,760,51,2,100946.71,1,0,0,179614.8
586,1,621,53,9,170491.84,1,1,0,35588.07
587,0,725,44,5,0.0,1,1,1,117356.14
588,0,526,36,1,0.0,1,1,0,160696.72
589,1,519,47,6,157296.02,2,0,0,147278.43
590,1,713,38,7,144606.22,1,1,1,56594.36
591,0,700,38,8,134811.3,1,1,0,1299.75
592,0,666,34,9,115897.12,1,1,1,25095.03
593,0,630,32,4,82034.0,1,0,0,146326.45
594,0,779,26,4,174318.13,2,0,1,38296.21
595,0,611,41,2,114206.84,1,1,0,164061.6
596,0,685,43,9,0.0,2,1,0,107811.28
597,0,646,39,9,111574.41,1,1,1,30838.51
598,1,683,57,5,162448.69,1,0,0,9221.78
599,0,484,34,4,148249.54,1,0,1,33738.27
600,1,601,43,8,0.0,3,0,1,110916.15
601,0,762,26,7,123709.46,2,1,1,169654.57
602,0,687,72,9,0.0,1,0,1,69829.4
603,1,566,30,5,0.0,1,1,0,54926.51
604,0,702,37,10,150525.8,1,1,1,94728.49
605,0,601,29,9,0.0,1,1,1,80393.27
606,0,699,53,4,0.0,2,0,1,111307.98
607,0,584,28,10,0.0,2,1,0,19834.32
608,0,699,35,5,0.0,2,1,1,78397.24
609,0,698,51,2,111018.98,1,1,0,86410.28
610,0,495,30,10,129755.99,1,0,0,172749.65
611,0,650,27,6,0.0,2,1,0,1002.39
612,0,605,64,2,129555.7,1,1,1,13601.79
613,0,667,38,1,87202.38,1,1,1,77866.91
614,0,688,26,8,146133.39,1,1,1,175296.76
615,1,727,31,0,0.0,1,1,0,121751.04
616,0,754,39,6,170184.99,2,1,0,89593.26
617,1,612,62,8,140745.33,1,1,0,193437.89
618,0,546,42,7,139070.51,1,1,1,86945.0
619,0,673,37,8,0.0,2,1,1,183318.79
620,0,593,35,9,114193.24,1,1,0,71154.1
621,0,656,40,10,167878.5,1,0,1,151887.16
622,0,535,53,5,141616.55,2,1,1,75888.65
623,0,678,36,3,145747.67,2,0,1,89566.74
624,0,477,48,2,129120.64,1,0,1,26475.79
625,0,850,35,7,110349.82,1,0,0,126355.8
626,0,427,29,1,141325.56,1,1,1,93839.3
627,0,752,49,2,78653.84,1,1,0,7698.6
628,0,649,47,1,0.0,2,1,1,145593.85
629,0,799,28,3,142253.65,1,1,0,45042.56
630,1,589,61,1,0.0,1,1,0,61108.56
631,1,583,54,6,115988.86,1,1,0,57553.98
632,0,839,33,10,75592.43,1,1,0,62674.42
633,0,540,44,3,164113.04,2,1,1,12120.79
634,1,850,31,6,67996.23,2,0,0,50129.87
635,0,696,51,5,0.0,2,1,0,55022.43
636,0,660,33,1,0.0,2,0,0,117834.91
637,0,682,48,1,138778.15,1,0,1,168840.23
638,0,744,43,10,147832.15,1,0,1,24234.11
639,0,785,36,4,135438.4,1,0,0,190627.01
640,1,752,48,5,116060.08,1,1,0,156618.38
641,0,706,29,5,112564.62,1,1,0,42334.38
642,0,583,27,1,125406.58,1,1,1,110784.42
643,1,660,39,5,135134.99,1,1,0,173683.0
644,1,819,39,9,133102.92,1,1,0,27046.46
645,1,673,34,8,42157.08,1,1,0,20598.59
646,0,752,30,3,0.0,2,1,1,104991.28
647,0,578,38,7,82259.29,1,1,0,8996.97
648,0,438,36,4,0.0,2,1,0,64420.5
649,0,652,38,6,0.0,2,1,1,145700.22
650,0,629,49,4,0.0,2,1,1,196335.48
651,0,720,52,7,0.0,1,1,1,14781.12
652,0,668,42,3,150461.07,1,1,0,108139.23
653,1,459,48,4,133994.52,1,1,1,19287.06
654,0,729,31,8,164870.81,2,1,1,9567.39
655,0,498,25,8,121702.73,1,1,1,132210.49
656,0,549,25,6,193858.2,1,0,1,21600.11
657,0,601,54,1,131039.97,2,1,1,199661.5
658,0,544,64,9,113829.45,1,1,1,124341.49
659,0,751,30,6,0.0,2,1,0,15766.1
660,0,632,41,3,81877.38,1,1,1,33642.21
661,0,694,57,8,116326.07,1,1,1,117704.65
662,0,678,31,2,0.0,2,1,1,58803.28
663,0,695,46,4,0.0,2,1,1,137537.22
664,0,661,41,1,0.0,2,0,1,131300.68
665,0,661,33,9,0.0,2,1,1,84174.81
666,0,559,31,3,127070.73,1,0,1,160941.78
667,0,503,29,3,0.0,2,1,1,143954.99
668,0,695,46,3,122549.64,1,1,1,56297.85
669,0,640,42,5,176099.13,1,1,1,8404.73
670,0,624,48,3,122388.38,2,0,0,30020.09
671,0,667,42,9,0.0,2,0,1,58137.42
672,0,642,26,0,0.0,1,0,0,47472.68
673,0,640,32,6,118879.35,2,1,1,19131.71
674,0,529,35,5,0.0,2,1,1,187288.5
675,0,563,39,5,0.0,2,1,1,17603.81
676,0,593,38,4,88736.44,2,1,0,67020.03
677,1,739,45,7,102703.62,1,0,1,147802.94
678,0,788,70,1,0.0,2,1,1,41610.62
679,0,684,38,3,0.0,2,1,0,44255.65
680,0,482,55,5,97318.25,1,0,1,78416.14
681,0,591,58,5,128468.69,1,0,1,137254.55
682,0,651,41,4,133432.59,1,0,1,151303.48
683,0,749,40,8,141782.57,2,0,0,86333.63
684,0,583,24,9,135125.28,1,0,0,89801.9
685,1,661,42,2,178820.91,1,0,0,29358.57
686,0,715,31,2,112212.14,2,1,1,181600.72
687,1,769,45,5,126674.81,1,1,0,124118.71
688,1,625,51,7,136294.97,1,1,0,38867.46
689,0,641,36,5,66392.64,1,1,0,31106.67
690,0,716,27,1,122552.34,2,1,0,67611.36
691,0,767,43,1,76408.85,2,1,0,77837.63
692,0,745,36,8,145071.24,1,0,0,6078.46
693,0,589,34,6,0.0,2,1,1,177896.92
694,0,796,45,2,109730.22,1,1,1,123882.73
695,0,664,57,6,0.0,2,1,1,15304.08
696,1,445,62,1,64119.38,1,1,1,76569.64
697,1,543,57,1,106138.33,2,1,1,120657.32
698,0,746,36,2,0.0,2,1,1,16436.56
699,0,742,33,0,181656.51,1,1,1,107667.91
700,0,750,32,5,0.0,2,1,0,95611.47
701,0,669,30,7,95128.86,1,0,0,19799.26
702,0,594,49,2,126615.94,2,0,1,123214.74
703,0,574,36,1,0.0,2,0,1,71709.12
704,0,659,36,2,76190.48,2,1,1,149066.14
705,1,750,40,5,168286.81,3,1,0,20451.99
706,0,626,35,4,88109.81,1,1,1,32825.5
707,0,620,42,4,0.0,2,1,0,6232.31
708,0,580,35,8,0.0,2,0,1,10357.03
709,0,686,34,3,123971.51,2,1,0,147794.63
710,0,540,48,0,148116.48,1,0,0,116973.48
711,0,634,35,6,116269.01,1,1,0,129964.94
712,0,632,38,1,120599.21,1,1,0,92816.86
713,0,501,41,3,144260.5,1,1,0,172114.67
714,1,650,25,3,86605.5,3,1,0,16649.31
715,0,786,34,9,0.0,2,1,0,144517.19
716,0,554,37,4,58629.97,1,0,0,182038.6
717,0,701,42,5,0.0,2,0,0,24210.56
718,0,474,45,10,0.0,2,0,0,172175.9
719,0,621,43,5,0.0,1,1,1,47578.45
720,1,672,56,2,209767.31,2,1,1,150694.42
721,1,459,42,6,129634.25,2,1,1,177683.02
722,0,669,23,1,0.0,2,0,0,66088.83
723,0,776,38,2,169824.46,1,1,0,169291.7
724,0,694,36,3,97530.25,1,1,1,117140.41
725,0,787,42,10,145988.65,2,1,1,79510.37
726,0,580,37,9,0.0,2,0,1,77108.66
727,0,711,25,7,0.0,3,1,1,9679.28
728,0,673,40,5,137494.28,1,1,0,81753.92
729,1,499,57,1,0.0,1,0,0,131372.38
730,0,591,24,6,147360.0,1,1,1,25310.82
731,0,769,25,10,0.0,2,0,0,187925.75
732,0,657,31,3,125167.02,1,0,0,98820.39
733,1,738,43,9,121152.05,2,1,0,64166.7
734,1,545,60,7,128981.07,1,0,1,176924.21
735,0,497,47,6,0.0,1,1,1,90055.08
736,0,816,67,6,151858.98,1,1,1,72814.31
737,0,525,36,2,114628.4,1,0,1,168290.06
738,0,725,46,6,0.0,2,1,0,161767.38
739,0,692,28,8,95059.02,2,1,0,44420.18
740,0,618,24,7,128736.39,1,0,1,37147.61
741,0,546,24,8,156325.38,1,1,1,125381.02
742,0,635,29,7,105405.97,1,1,1,149853.89
743,1,611,49,2,88915.37,3,0,0,161435.02
744,0,650,60,8,0.0,2,1,1,102925.76
745,0,606,40,5,0.0,2,1,1,70899.27
746,0,844,18,2,160980.03,1,0,0,145936.28
747,0,450,46,5,177619.71,1,1,0,54227.06
748,0,727,38,2,62276.99,1,1,1,59280.79
749,0,460,46,4,127559.97,2,1,1,126952.5
750,0,649,41,0,0.0,2,0,1,130567.02
751,0,758,47,9,95523.16,1,1,0,73294.48
752,0,490,35,7,107749.03,1,1,1,3937.37
753,0,815,37,2,110777.26,2,1,0,2383.59
754,0,838,39,5,166733.92,2,1,0,14279.44
755,0,803,31,9,157120.86,2,1,0,141300.53
756,0,664,36,2,127160.78,2,1,0,78140.75
757,0,736,28,2,0.0,2,1,1,117431.1
758,0,633,37,9,156091.97,1,1,0,72008.61
759,0,664,58,5,98668.18,1,1,1,60887.58
760,0,600,43,5,134022.06,1,1,0,194764.83
761,1,693,35,5,124151.09,1,1,0,88705.14
762,1,663,36,6,77253.5,1,0,0,35817.97
763,0,742,21,1,114292.48,1,1,0,31520.4
764,1,710,43,2,140080.32,3,1,1,157908.19
765,0,710,27,2,135277.96,1,1,0,142200.15
766,0,700,82,2,0.0,2,0,1,182055.36
767,1,720,60,9,115920.62,2,0,0,157552.08
768,0,684,41,2,119782.72,2,0,0,120284.67
769,1,531,63,1,114715.71,1,0,1,24506.95
770,1,742,36,2,129748.54,2,0,0,47271.61
771,0,717,31,4,129722.57,1,0,0,41176.6
772,0,589,32,2,0.0,2,0,1,9468.64
773,0,767,36,3,139180.2,1,0,0,123880.19
774,1,636,49,6,113599.74,2,1,0,158887.09
775,0,648,33,7,134944.0,1,1,1,117036.38
776,1,622,58,7,116922.25,1,1,0,120415.61
777,1,692,28,9,118945.09,1,0,0,16064.25
778,0,754,28,8,0.0,2,1,1,52615.62
779,0,679,35,8,119182.73,1,0,0,121210.09
780,0,639,27,8,0.0,2,1,0,192247.35
781,0,774,28,1,71264.02,2,0,1,68759.57
782,0,517,41,2,0.0,2,0,1,75937.47
783,0,571,35,8,0.0,2,0,0,84569.13
784,1,747,58,7,116313.57,1,1,1,190696.35
785,0,792,36,5,92140.15,1,0,1,67468.67
786,0,688,26,1,0.0,2,1,1,104435.94
787,0,714,42,2,177640.09,1,0,1,47166.55
788,0,562,35,0,0.0,2,1,0,119899.52
789,0,704,48,8,167997.6,1,1,1,173498.45
790,0,698,36,2,82275.35,2,1,1,93249.26
791,0,611,49,3,0.0,2,1,1,142917.54
792,0,850,48,6,111962.99,1,1,0,111755.8
793,0,743,34,1,131736.88,1,1,1,108543.21
794,0,654,29,1,0.0,1,1,0,180345.44
795,0,761,36,8,108239.11,2,0,0,99444.02
796,0,702,46,9,98444.19,1,0,1,109563.28
797,0,488,32,3,114540.38,1,1,0,92568.07
798,0,683,35,6,187530.66,2,1,1,37976.36
799,0,601,42,9,133636.16,1,0,1,103315.74
800,0,605,52,7,0.0,2,1,1,173952.5
801,0,671,44,0,84745.03,2,0,1,34673.98
802,0,614,31,7,120599.38,2,1,1,46163.44
803,0,511,29,9,0.0,2,0,1,140676.98
804,0,850,39,4,127771.35,2,0,1,151738.54
805,1,790,46,9,0.0,1,0,0,14679.81
806,0,793,33,0,0.0,1,0,0,175544.02
807,0,628,69,5,0.0,2,1,1,181964.6
808,0,598,53,10,167772.96,1,1,1,136886.86
809,0,657,37,6,95845.6,1,1,0,122218.23
810,0,618,35,10,0.0,2,1,0,180439.75
811,0,681,65,7,134714.7,2,0,1,190419.81
812,0,516,33,3,0.0,2,1,1,58685.59
813,1,421,28,8,122384.22,3,1,1,89017.38
814,0,700,26,2,0.0,2,0,0,50051.42
815,0,745,25,5,157993.15,2,1,0,146041.45
816,0,696,29,8,0.0,2,1,0,191166.09
817,1,580,42,2,123331.36,1,0,0,103516.08
818,0,497,27,9,75263.16,1,1,1,164825.04
819,0,720,43,6,137824.03,2,1,0,172557.77
820,0,659,36,4,132578.92,2,1,0,84320.94
821,0,841,36,5,156021.31,1,0,0,122662.98
822,0,642,34,8,0.0,1,1,0,72085.1
823,1,732,69,9,137453.43,1,0,1,110932.24
824,0,600,36,4,0.0,2,1,0,143635.36
825,0,464,33,8,164284.72,2,1,1,3710.34
826,0,680,47,5,0.0,2,1,1,179843.33
827,0,758,56,1,0.0,2,1,1,10643.38
828,0,630,31,2,112373.49,2,1,1,131167.98
829,0,577,39,10,0.0,2,1,0,10553.31
830,0,684,34,6,0.0,2,1,1,130928.22
831,0,708,41,5,0.0,1,0,1,157003.99
832,0,732,29,1,154333.82,1,1,1,138527.56
833,0,634,37,3,111432.77,2,1,1,167032.49
834,0,633,30,6,0.0,2,0,0,41642.29
835,0,559,34,2,137390.11,2,1,0,9677.0
836,0,694,37,3,0.0,2,1,1,147012.22
837,0,686,56,5,111642.08,1,1,1,80553.87
838,1,553,48,3,0.0,1,0,1,30730.95
839,0,507,36,4,83543.37,1,0,0,140134.43
840,1,732,50,6,145338.76,1,0,0,91936.1
841,0,818,31,1,186796.37,1,0,0,178252.63
842,0,660,35,8,58641.43,1,0,1,198674.08
843,1,773,41,5,0.0,1,1,0,28266.9
844,0,640,44,3,137148.68,1,1,0,92381.01
845,0,505,49,7,80001.23,1,0,0,135180.11
846,0,714,21,6,86402.52,2,0,0,27330.59
847,0,468,42,5,0.0,2,1,0,125305.34
848,0,611,51,1,122874.74,1,1,1,149648.45
849,0,705,25,0,97544.29,1,0,1,59887.15
850,0,646,46,1,170826.55,2,1,0,45041.32
851,1,667,48,1,97133.92,2,0,0,113316.77
852,0,511,41,8,153895.65,1,1,1,39087.42
853,0,653,43,6,0.0,2,1,1,7330.59
854,0,675,57,8,0.0,2,0,1,95463.29
855,0,523,32,4,0.0,2,1,0,167848.02
856,1,567,49,5,134956.02,1,1,0,93953.84
857,0,741,39,7,143637.58,2,0,1,174227.66
858,0,456,32,9,147506.25,1,1,1,135399.21
859,1,598,64,1,0.0,2,1,0,195635.3
860,1,667,43,8,190227.46,1,1,0,97508.04
861,1,548,32,2,172448.77,1,1,0,188083.77
862,0,725,41,7,113980.21,1,1,1,116704.25
863,0,717,53,6,0.0,2,0,1,97614.87
864,0,594,38,4,0.0,2,0,0,186884.04
865,0,678,25,10,76968.12,2,0,1,131501.72
866,0,545,38,1,88293.13,2,1,1,24302.95
867,1,636,48,1,170833.46,1,1,0,110510.28
868,1,603,44,6,108122.39,2,1,0,108488.33
869,0,435,36,4,0.0,1,1,1,197015.2
870,0,535,40,8,0.0,1,1,1,27689.77
871,1,629,45,7,129818.39,3,1,0,9217.55
872,0,722,35,2,163943.89,2,1,1,15068.18
873,0,561,28,7,0.0,2,1,0,7797.01
874,0,645,38,5,101430.3,2,0,1,4400.32
875,0,501,39,9,117301.66,1,0,0,182025.95
876,0,502,32,1,173340.83,1,0,1,122763.95
877,0,652,42,4,0.0,2,1,1,38152.01
878,0,574,33,3,134348.57,1,1,0,63163.99
879,0,518,45,9,105525.65,2,1,1,73418.29
880,1,749,60,6,0.0,1,1,0,17978.68
881,1,679,43,4,0.0,3,1,0,115136.51
882,0,565,36,6,106192.1,1,1,0,149575.59
883,1,643,45,4,45144.43,1,1,0,60917.24
884,0,515,65,7,92113.61,1,1,1,142548.33
885,0,521,25,7,0.0,2,1,1,157878.67
886,0,739,38,0,128366.44,1,1,0,12796.43
887,0,585,42,2,0.0,2,1,1,18657.77
888,0,733,74,3,106545.53,1,1,1,134589.58
889,0,542,43,8,145618.37,1,0,1,10350.74
890,0,788,37,8,141541.25,1,0,0,66013.27
891,0,435,32,2,57017.06,2,1,1,5907.11
892,0,577,42,9,0.0,1,1,0,74077.91
893,1,703,51,3,0.0,3,1,1,77294.56
894,1,728,35,8,125884.95,2,1,0,54359.02
895,0,728,32,5,61825.5,1,1,1,156124.93
896,0,718,35,8,0.0,2,1,0,94820.85
897,0,621,40,6,0.0,1,1,0,155155.25
898,1,523,40,2,102967.41,1,1,0,128702.1
899,0,657,25,2,171770.55,1,1,0,22745.5
900,1,727,40,1,93051.64,2,1,0,71865.31
901,0,643,36,7,161064.64,2,0,1,84294.82
902,0,645,48,7,90612.34,1,1,1,149139.13
903,0,568,28,5,145105.64,2,1,0,185489.11
904,1,599,58,4,0.0,1,0,0,176407.15
905,1,672,45,9,0.0,1,1,1,92027.69
906,0,685,33,6,174912.72,1,1,1,43932.54
907,1,516,46,1,104947.72,1,1,0,115789.25
908,0,685,31,10,135213.71,1,1,1,125777.28
909,0,806,25,7,0.0,2,1,0,18461.9
910,0,604,36,6,116229.85,2,1,1,79633.38
911,0,648,53,6,111201.41,1,1,1,121542.29
912,0,545,32,4,0.0,1,1,0,94739.2
913,0,756,27,1,131899.0,1,1,0,93302.29
914,0,569,35,10,124525.52,1,1,1,193793.78
915,0,596,47,6,0.0,1,1,0,74835.65
916,1,475,39,6,0.0,1,1,1,56999.9
917,0,646,45,3,47134.75,1,1,1,57236.44
918,0,784,35,3,0.0,2,0,0,81483.64
919,0,552,45,9,0.0,2,1,0,26752.56
920,0,729,44,5,0.0,2,0,1,9200.54
921,1,609,61,1,0.0,1,1,0,22447.85
922,1,555,51,5,0.0,3,1,0,189122.89
923,0,572,19,1,138657.08,1,1,1,16161.82
924,0,785,34,9,70302.48,1,1,1,68600.36
925,0,714,36,1,101609.01,2,1,1,447.73
926,0,738,35,3,0.0,1,1,1,15650.73
927,0,639,38,5,130170.82,1,1,1,149599.62
928,0,520,61,8,133802.29,2,1,1,90304.01
929,0,764,24,7,106234.02,1,0,0,115676.38
930,0,661,39,6,132628.98,1,0,0,38812.67
931,0,564,41,9,103522.75,2,1,1,34338.21
932,0,708,42,8,192390.52,2,1,0,823.36
933,1,512,36,1,0.0,1,0,1,135482.26
934,0,592,37,9,0.0,3,1,1,10656.89
935,0,619,38,3,0.0,2,0,1,116467.35
936,1,775,52,8,109922.61,1,1,1,96823.32
937,0,850,44,5,128605.32,1,0,1,171096.2
938,0,577,37,4,0.0,1,1,1,79881.39
939,0,724,37,10,68598.56,1,1,0,157862.82
940,0,710,35,1,106518.52,1,1,1,127951.81
941,0,696,31,8,0.0,2,0,0,191074.11
942,1,376,46,6,0.0,1,1,0,157333.69
943,0,675,29,8,121326.42,1,1,0,133457.52
944,0,745,36,8,67226.37,1,1,0,130789.6
945,0,697,25,5,82931.85,2,1,1,128373.88
946,1,599,39,4,0.0,1,1,0,194273.2
947,1,715,38,5,118590.41,1,1,1,5684.17
948,0,659,67,4,145981.87,1,1,1,131043.2
949,1,684,48,3,73309.38,1,0,0,21228.34
950,0,635,48,8,130796.33,2,1,1,43250.3
951,0,789,33,8,151607.56,1,1,0,4389.4
952,0,571,66,9,111577.01,1,0,1,189271.9
953,0,694,39,0,107042.74,1,1,1,102284.2
954,1,665,42,2,156371.61,2,0,1,156774.94
955,0,706,44,4,129605.99,1,0,0,69865.49
956,0,807,43,0,0.0,2,0,1,85523.24
957,0,771,67,8,0.0,2,1,1,51219.8
958,0,531,27,8,132576.25,1,0,0,7222.92
959,0,629,37,6,129101.3,1,1,1,23971.33
960,0,850,31,1,108822.4,1,1,1,132173.31
961,0,685,35,4,137948.51,1,1,0,113639.64
962,0,642,32,7,100433.8,1,1,1,39768.59
963,1,529,63,4,96134.11,3,1,0,108732.96
964,1,683,43,4,115888.04,1,1,1,117349.19
965,0,663,42,5,124626.07,1,1,1,78004.5
966,0,563,34,6,139810.34,1,1,1,152417.79
967,0,637,34,9,0.0,2,0,0,26057.08
968,0,544,37,3,84496.71,1,0,0,79972.09
969,0,649,70,9,116854.71,2,0,1,107125.79
970,0,638,48,10,138333.03,1,1,1,47679.14
971,0,723,25,3,0.0,2,1,1,134509.47
972,0,635,43,5,78992.75,2,0,0,153265.31
973,0,750,38,7,97257.41,2,0,1,179883.04
974,0,730,34,5,122453.37,2,1,0,138882.98
975,0,750,36,8,112940.07,1,0,1,9855.81
976,1,586,43,8,132558.26,1,1,0,67046.83
977,0,520,38,4,0.0,2,1,0,56388.63
978,0,652,48,8,133297.24,1,1,0,77764.37
979,0,550,46,7,0.0,2,1,0,130590.35
980,0,594,27,0,197041.8,1,0,0,151912.49
981,0,749,44,0,71497.79,2,0,0,151083.8
982,0,668,32,7,0.0,2,1,1,777.37
983,1,614,35,6,128100.28,1,0,0,69454.24
984,0,773,25,1,124532.78,2,0,1,11723.57
985,0,551,31,9,82293.82,2,1,1,91565.25
986,0,566,36,1,142120.91,1,1,0,79616.37
987,1,569,34,0,151839.26,1,1,0,102299.81
988,0,659,31,7,149620.88,2,1,1,104533.51
989,1,722,49,3,168197.66,1,1,0,140765.57
990,0,655,37,5,93147.0,2,1,0,66214.13
991,0,615,35,2,97440.02,2,1,1,139816.1
992,0,752,42,3,65046.08,2,0,1,140139.28
993,0,661,28,7,95357.49,1,0,0,102297.15
994,0,838,43,9,123105.88,2,1,0,145765.83
995,0,610,29,9,0.0,3,0,1,83912.24
996,0,811,44,3,0.0,2,0,1,78439.73
997,0,587,62,7,121286.27,1,0,1,6776.92
998,0,811,28,4,167738.82,2,1,1,9903.42
999,0,759,38,1,104091.29,1,0,0,91561.91
1000,0,648,42,8,121980.56,2,1,0,4027.02
1001,0,788,43,10,0.0,2,1,1,116111.51
1002,0,725,39,1,50880.98,2,1,1,184023.54
1003,1,646,42,3,175159.9,2,0,0,67124.48
1004,0,601,26,7,105514.69,2,1,0,50070.59
1005,1,521,52,5,116497.31,3,0,0,53793.1
1006,0,561,33,6,0.0,2,1,0,45261.47
1007,0,564,42,7,99824.45,1,1,1,36721.4
1008,1,444,45,6,0.0,1,1,0,130009.85
1009,0,650,71,0,0.0,1,1,1,175380.77
1010,1,724,40,10,0.0,1,1,0,127847.25
1011,0,719,35,3,122964.88,1,1,1,138231.7
1012,0,548,29,4,0.0,2,0,1,48673.18
1013,0,635,24,4,0.0,2,1,1,70668.77
1014,0,496,43,3,0.0,2,0,1,199505.53
1015,1,676,37,5,89634.69,1,1,1,169583.18
1016,0,541,40,7,95710.11,2,1,0,49063.42
1017,0,778,41,7,139706.31,1,1,0,63337.19
1018,1,850,45,5,103909.86,1,1,0,60083.11
1019,0,633,31,1,0.0,1,1,0,48606.71
1020,1,625,49,6,173434.9,1,1,0,165580.93
1021,0,485,32,6,102238.01,2,1,1,194010.12
1022,0,547,48,1,179380.74,2,0,1,69263.1
1023,0,642,32,3,0.0,2,1,1,88698.83
1024,0,718,25,4,108691.95,1,1,0,63030.97
1025,0,582,32,4,0.0,2,1,0,59668.81
1026,0,628,33,6,0.0,2,0,0,184230.23
1027,0,737,35,0,133377.8,1,0,1,64050.19
1028,0,828,34,9,0.0,2,1,1,81853.98
1029,0,609,53,10,0.0,1,1,1,154642.91
1030,0,730,39,1,116537.6,1,0,0,145679.6
1031,0,631,22,3,0.0,2,0,0,30781.77
1032,0,830,40,4,0.0,2,0,1,81622.52
1033,0,645,29,1,130131.08,2,0,1,196474.35
1034,0,663,46,3,0.0,2,0,1,176276.1
1035,0,678,30,0,0.0,1,1,0,35113.08
1036,0,521,30,2,107316.09,1,1,0,64299.82
1037,0,625,24,1,0.0,2,1,1,180969.55
1038,0,523,30,1,83181.29,1,1,1,138176.78
1039,0,714,72,3,0.0,1,1,1,86733.61
1040,0,580,67,3,153946.14,1,1,1,7418.92
1041,0,722,30,5,0.0,2,1,0,166376.54
1042,1,630,39,7,135483.17,1,1,0,140881.2
1043,0,579,35,1,0.0,2,1,0,4460.2
1044,0,670,38,4,119624.54,2,1,1,110472.12
1045,0,588,34,6,121132.26,2,1,0,86460.28
1046,1,807,42,1,0.0,1,1,0,16500.66
1047,1,726,48,4,0.0,1,1,0,114020.06
1048,0,812,25,5,54817.55,1,1,0,131660.31
1049,1,631,40,3,107949.45,1,1,0,52449.62
1050,0,682,30,4,0.0,1,0,1,161465.31
1051,0,625,49,2,80816.45,1,1,1,20018.79
1052,0,607,38,3,98205.77,1,1,0,176318.27
1053,0,600,50,6,94684.27,1,1,1,50488.91
1054,0,602,22,7,141604.76,1,1,0,30379.6
1055,0,545,74,3,0.0,2,1,1,161326.73
1056,0,675,33,3,0.0,2,1,0,45348.08
1057,1,581,47,1,122949.14,1,0,0,180251.68
1058,0,640,33,8,81677.22,2,0,0,34925.56
1059,0,850,38,7,80293.98,1,0,0,126555.74
1060,0,490,48,8,155413.06,1,1,0,187921.3
1061,0,710,38,4,0.0,2,1,1,136390.88
1062,1,613,38,9,67111.65,1,1,0,78566.64
1063,0,812,34,5,103818.43,1,1,1,166038.27
1064,0,723,20,4,0.0,2,1,1,140385.33
1065,1,512,36,4,152169.12,2,0,0,38629.3
1066,1,731,52,10,0.0,1,1,1,24998.75
1067,0,650,26,4,214346.96,2,1,0,128815.33
1068,1,594,57,6,0.0,1,1,0,19376.56
1069,1,844,40,7,113348.14,1,1,0,31904.31
1070,1,686,47,5,170935.94,1,1,0,173179.79
1071,0,695,52,8,103023.26,1,1,1,22485.64
1072,0,624,23,6,0.0,2,0,1,196668.51
1073,0,503,37,6,0.0,2,0,0,136506.86
1074,0,535,31,7,111855.04,2,1,1,36278.89
1075,0,743,32,6,140348.56,2,1,1,163254.39
1076,0,702,39,8,0.0,2,1,0,99654.13
1077,0,658,29,3,145512.84,1,1,0,20207.02
1078,0,677,41,8,146720.98,2,1,1,4195.84
1079,0,664,32,10,107209.73,1,1,1,112340.2
1080,0,766,38,7,130933.74,1,0,1,2035.94
1081,0,461,35,8,0.0,1,1,0,132295.95
